,IMDb,platform,fre
5966,6.7,Prime.Video,1
5967,6.6,Prime.Video,1
5968,6.5,Prime.Video,1
5969,6.9,Prime.Video,1
5970,6.3,Prime.Video,1
5971,7.3,Prime.Video,1
5972,6,Prime.Video,1
5973,6.5,Prime.Video,1
5974,6.8,Prime.Video,1
5975,5.8,Prime.Video,1
5976,6.4,Prime.Video,1
5977,7.2,Prime.Video,1
5978,6.9,Prime.Video,1
5979,6.3,Prime.Video,1
5980,7.4,Prime.Video,1
5981,7.7,Prime.Video,1
5982,7,Prime.Video,1
5983,7.2,Prime.Video,1
5984,6.5,Prime.Video,1
5985,6,Prime.Video,1
5986,6.5,Prime.Video,1
5987,7.4,Prime.Video,1
5988,6.9,Prime.Video,1
5989,6.3,Prime.Video,1
5990,7.3,Prime.Video,1
5991,7.1,Prime.Video,1
5992,6.9,Prime.Video,1
5993,6.6,Prime.Video,1
5994,6.3,Prime.Video,1
5995,7,Prime.Video,1
5996,6.3,Prime.Video,1
5997,7.4,Prime.Video,1
5998,5.4,Prime.Video,1
5999,5.9,Prime.Video,1
6000,6.8,Prime.Video,1
6001,6.9,Prime.Video,1
6002,7,Prime.Video,1
6003,7.1,Prime.Video,1
6004,7,Prime.Video,1
6005,5.9,Prime.Video,1
6006,6.4,Prime.Video,1
6007,8.3,Prime.Video,1
6008,7,Prime.Video,1
6009,6.9,Prime.Video,1
6010,5.7,Prime.Video,1
6011,6.5,Prime.Video,1
6012,6.8,Prime.Video,1
6013,7,Prime.Video,1
6014,7.2,Prime.Video,1
6015,7.2,Prime.Video,1
6016,5.9,Prime.Video,1
6017,7,Prime.Video,1
6018,6.4,Prime.Video,1
6019,5.8,Prime.Video,1
6020,6.8,Prime.Video,1
6021,7.2,Prime.Video,1
6022,5.1,Prime.Video,1
6023,7.1,Prime.Video,1
6024,7,Prime.Video,1
6025,7.4,Prime.Video,1
6026,6.6,Prime.Video,1
6027,7.2,Prime.Video,1
6028,6.7,Prime.Video,1
6029,6.5,Prime.Video,1
6030,6.9,Prime.Video,1
6031,7.7,Prime.Video,1
6032,5.5,Prime.Video,1
6033,7.6,Prime.Video,1
6034,7.1,Prime.Video,1
6035,6.4,Prime.Video,1
6036,7.6,Prime.Video,1
6037,6.7,Prime.Video,1
6038,7,Prime.Video,1
6039,5.8,Prime.Video,1
6040,7.4,Prime.Video,1
6041,6.7,Prime.Video,1
6042,6.6,Prime.Video,1
6043,6.5,Prime.Video,1
6044,6.8,Prime.Video,1
6045,6.8,Prime.Video,1
6046,7.1,Prime.Video,1
6047,6.6,Prime.Video,1
6048,6.6,Prime.Video,1
6049,5.6,Prime.Video,1
6050,6.8,Prime.Video,1
6051,7,Prime.Video,1
6052,6.3,Prime.Video,1
6053,6.8,Prime.Video,1
6054,7,Prime.Video,1
6055,6.7,Prime.Video,1
6056,6.5,Prime.Video,1
6057,7.2,Prime.Video,1
6058,7.1,Prime.Video,1
6059,6.3,Prime.Video,1
6060,6.7,Prime.Video,1
6061,6.7,Prime.Video,1
6062,6.1,Prime.Video,1
6063,5.8,Prime.Video,1
6064,6.2,Prime.Video,1
6065,8.3,Prime.Video,1
6066,6,Prime.Video,1
6067,7,Prime.Video,1
6068,7.2,Prime.Video,1
6069,6.3,Prime.Video,1
6070,7,Prime.Video,1
6071,6.3,Prime.Video,1
6072,4.1,Prime.Video,1
6073,8.1,Prime.Video,1
6074,6.6,Prime.Video,1
6075,6.3,Prime.Video,1
6076,6.5,Prime.Video,1
6077,6.9,Prime.Video,1
6078,8.3,Prime.Video,1
6079,6.9,Prime.Video,1
6080,8,Prime.Video,1
6081,6.9,Prime.Video,1
6082,6.9,Prime.Video,1
6083,7,Prime.Video,1
6084,7.1,Prime.Video,1
6085,5.6,Prime.Video,1
6086,5.3,Prime.Video,1
6087,6.4,Prime.Video,1
6088,6.2,Prime.Video,1
6089,6.4,Prime.Video,1
6090,7.8,Prime.Video,1
6091,5.4,Prime.Video,1
6092,8.4,Prime.Video,1
6093,6.6,Prime.Video,1
6094,7.3,Prime.Video,1
6095,7.4,Prime.Video,1
6096,4.9,Prime.Video,1
6097,6.6,Prime.Video,1
6098,6.9,Prime.Video,1
6099,6.3,Prime.Video,1
6100,5.3,Prime.Video,1
6101,6.8,Prime.Video,1
6102,5.9,Prime.Video,1
6103,6.9,Prime.Video,1
6104,7.1,Prime.Video,1
6105,6.9,Prime.Video,1
6106,7,Prime.Video,1
6107,7.3,Prime.Video,1
6108,6.8,Prime.Video,1
6109,6.4,Prime.Video,1
6110,7,Prime.Video,1
6111,7.7,Prime.Video,1
6112,6.2,Prime.Video,1
6113,6.8,Prime.Video,1
6114,6.7,Prime.Video,1
6115,7.3,Prime.Video,1
6116,6.3,Prime.Video,1
6117,6.8,Prime.Video,1
6118,6.5,Prime.Video,1
6119,6.2,Prime.Video,1
6120,5.8,Prime.Video,1
6121,6.6,Prime.Video,1
6122,6.3,Prime.Video,1
6123,6.6,Prime.Video,1
6124,5.8,Prime.Video,1
6125,5.7,Prime.Video,1
6126,7.3,Prime.Video,1
6127,7.2,Prime.Video,1
6128,6.7,Prime.Video,1
6129,6.7,Prime.Video,1
6130,4.4,Prime.Video,1
6131,6.6,Prime.Video,1
6132,6.6,Prime.Video,1
6133,6.7,Prime.Video,1
6134,5.8,Prime.Video,1
6135,7.3,Prime.Video,1
6136,6.2,Prime.Video,1
6137,7.8,Prime.Video,1
6138,7.2,Prime.Video,1
6139,7.1,Prime.Video,1
6140,6.3,Prime.Video,1
6141,6.2,Prime.Video,1
6142,7.1,Prime.Video,1
6143,6.1,Prime.Video,1
6144,6.2,Prime.Video,1
6145,6.5,Prime.Video,1
6146,7,Prime.Video,1
6147,6,Prime.Video,1
6148,6.9,Prime.Video,1
6149,7.4,Prime.Video,1
6150,6.7,Prime.Video,1
6151,6.8,Prime.Video,1
6152,7.4,Prime.Video,1
6153,6.3,Prime.Video,1
6154,6.2,Prime.Video,1
6155,7,Prime.Video,1
6156,6.6,Prime.Video,1
6157,6.8,Prime.Video,1
6158,6.2,Prime.Video,1
6159,6.5,Prime.Video,1
6160,6.5,Prime.Video,1
6161,7.1,Prime.Video,1
6162,5.8,Prime.Video,1
6163,6.8,Prime.Video,1
6164,6.8,Prime.Video,1
6165,6.5,Prime.Video,1
6166,6.8,Prime.Video,1
6167,6.4,Prime.Video,1
6168,6.9,Prime.Video,1
6169,4.5,Prime.Video,1
6170,6.9,Prime.Video,1
6171,6.4,Prime.Video,1
6172,7.4,Prime.Video,1
6173,6.4,Prime.Video,1
6174,6.5,Prime.Video,1
6175,6.2,Prime.Video,1
6176,7.2,Prime.Video,1
6177,7,Prime.Video,1
6178,7.1,Prime.Video,1
6179,6.8,Prime.Video,1
6180,7.2,Prime.Video,1
6181,6.3,Prime.Video,1
6182,7.3,Prime.Video,1
6183,6.7,Prime.Video,1
6184,7.7,Prime.Video,1
6185,6.9,Prime.Video,1
6186,6.7,Prime.Video,1
6187,7.6,Prime.Video,1
6188,6.1,Prime.Video,1
6189,6.3,Prime.Video,1
6190,5.8,Prime.Video,1
6191,6.5,Prime.Video,1
6192,6.9,Prime.Video,1
6193,6.3,Prime.Video,1
6194,7.7,Prime.Video,1
6195,6.2,Prime.Video,1
6196,7,Prime.Video,1
6197,7.2,Prime.Video,1
6198,6.5,Prime.Video,1
6199,7.6,Prime.Video,1
6200,5.8,Prime.Video,1
6201,7.6,Prime.Video,1
6202,5.4,Prime.Video,1
6203,6.8,Prime.Video,1
6204,6.8,Prime.Video,1
6205,6.2,Prime.Video,1
6206,5.8,Prime.Video,1
6207,6,Prime.Video,1
6208,6.6,Prime.Video,1
6209,7.6,Prime.Video,1
6210,6.9,Prime.Video,1
6211,6.6,Prime.Video,1
6212,7.7,Prime.Video,1
6213,8.6,Prime.Video,1
6214,6.4,Prime.Video,1
6215,6.4,Prime.Video,1
6216,6.8,Prime.Video,1
6217,7.3,Prime.Video,1
6218,6.2,Prime.Video,1
6219,7.2,Prime.Video,1
6220,7.7,Prime.Video,1
6221,7.7,Prime.Video,1
6222,6.3,Prime.Video,1
6223,7.1,Prime.Video,1
6224,6.4,Prime.Video,1
6225,6.3,Prime.Video,1
6226,5.7,Prime.Video,1
6227,5.7,Prime.Video,1
6228,8.4,Prime.Video,1
6229,6,Prime.Video,1
6230,6.6,Prime.Video,1
6231,6.3,Prime.Video,1
6232,8.2,Prime.Video,1
6233,7.5,Prime.Video,1
6234,6.7,Prime.Video,1
6235,6,Prime.Video,1
6236,6.4,Prime.Video,1
6237,5.2,Prime.Video,1
6238,6.4,Prime.Video,1
6239,6.4,Prime.Video,1
6240,6.5,Prime.Video,1
6241,6.4,Prime.Video,1
6242,6,Prime.Video,1
6243,6.6,Prime.Video,1
6244,6.6,Prime.Video,1
6245,6.3,Prime.Video,1
6246,5.4,Prime.Video,1
6247,6,Prime.Video,1
6248,8.7,Prime.Video,1
6249,7.4,Prime.Video,1
6250,6.8,Prime.Video,1
6251,6.6,Prime.Video,1
6252,6.4,Prime.Video,1
6253,7,Prime.Video,1
6254,6.9,Prime.Video,1
6255,7,Prime.Video,1
6256,6.4,Prime.Video,1
6257,6.2,Prime.Video,1
6258,6,Prime.Video,1
6259,7,Prime.Video,1
6260,6.6,Prime.Video,1
6261,6.8,Prime.Video,1
6262,6.6,Prime.Video,1
6263,7.1,Prime.Video,1
6264,6.8,Prime.Video,1
6265,5.7,Prime.Video,1
6266,7.1,Prime.Video,1
6267,6.7,Prime.Video,1
6268,6.8,Prime.Video,1
6269,6.1,Prime.Video,1
6270,6.9,Prime.Video,1
6271,6.2,Prime.Video,1
6272,6.1,Prime.Video,1
6273,5.3,Prime.Video,1
6274,6.5,Prime.Video,1
6275,6.1,Prime.Video,1
6276,6.6,Prime.Video,1
6277,5.7,Prime.Video,1
6278,6.8,Prime.Video,1
6279,6.6,Prime.Video,1
6280,6.2,Prime.Video,1
6281,7.1,Prime.Video,1
6282,4.4,Prime.Video,1
6283,8,Prime.Video,1
6284,6.9,Prime.Video,1
6285,6.3,Prime.Video,1
6286,6.2,Prime.Video,1
6287,8.7,Prime.Video,1
6288,6.4,Prime.Video,1
6289,6.8,Prime.Video,1
6290,6.8,Prime.Video,1
6291,6.8,Prime.Video,1
6292,6.9,Prime.Video,1
6293,6.4,Prime.Video,1
6294,6.6,Prime.Video,1
6295,6.5,Prime.Video,1
6296,6.2,Prime.Video,1
6297,7.6,Prime.Video,1
6298,6.6,Prime.Video,1
6299,7.3,Prime.Video,1
6300,4.9,Prime.Video,1
6301,6.3,Prime.Video,1
6302,6.7,Prime.Video,1
6303,6.9,Prime.Video,1
6304,6.3,Prime.Video,1
6305,6.8,Prime.Video,1
6306,7.1,Prime.Video,1
6307,6.6,Prime.Video,1
6308,6.1,Prime.Video,1
6309,7.2,Prime.Video,1
6310,7.5,Prime.Video,1
6311,7,Prime.Video,1
6312,6.1,Prime.Video,1
6313,6.5,Prime.Video,1
6314,5.5,Prime.Video,1
6315,6.1,Prime.Video,1
6316,8.4,Prime.Video,1
6317,6.9,Prime.Video,1
6318,8,Prime.Video,1
6319,6.6,Prime.Video,1
6320,6.7,Prime.Video,1
6321,7.7,Prime.Video,1
6322,6.1,Prime.Video,1
6323,5.4,Prime.Video,1
6324,6.7,Prime.Video,1
6325,7.3,Prime.Video,1
6326,7.7,Prime.Video,1
6327,5.5,Prime.Video,1
6328,7.2,Prime.Video,1
6329,6.5,Prime.Video,1
6330,7.1,Prime.Video,1
6331,6.5,Prime.Video,1
6332,7.1,Prime.Video,1
6333,6,Prime.Video,1
6334,7.9,Prime.Video,1
6335,6.3,Prime.Video,1
6336,8.6,Prime.Video,1
6337,8.4,Prime.Video,1
6338,6.2,Prime.Video,1
6339,5.9,Prime.Video,1
6340,6.8,Prime.Video,1
6341,6.2,Prime.Video,1
6342,6.5,Prime.Video,1
6343,7,Prime.Video,1
6344,6.9,Prime.Video,1
6345,7.2,Prime.Video,1
6346,6.9,Prime.Video,1
6347,6.2,Prime.Video,1
6348,7.3,Prime.Video,1
6349,7.3,Prime.Video,1
6350,6.8,Prime.Video,1
6351,6.8,Prime.Video,1
6352,6.9,Prime.Video,1
6353,4.9,Prime.Video,1
6354,7.1,Prime.Video,1
6355,6.8,Prime.Video,1
6356,5.2,Prime.Video,1
6357,5.8,Prime.Video,1
6358,6.1,Prime.Video,1
6359,6.9,Prime.Video,1
6360,6.7,Prime.Video,1
6361,8.4,Prime.Video,1
6362,6.3,Prime.Video,1
6363,7.3,Prime.Video,1
6364,7.5,Prime.Video,1
6365,7.4,Prime.Video,1
6366,6.7,Prime.Video,1
6367,7.2,Prime.Video,1
6368,6.4,Prime.Video,1
6369,5.1,Prime.Video,1
6370,8.2,Prime.Video,1
6371,6.7,Prime.Video,1
6372,7.1,Prime.Video,1
6373,6.3,Prime.Video,1
6374,6.2,Prime.Video,1
6375,6.5,Prime.Video,1
6376,6.3,Prime.Video,1
6377,6.8,Prime.Video,1
6378,8.2,Prime.Video,1
6379,6.6,Prime.Video,1
6380,7.4,Prime.Video,1
6381,5.8,Prime.Video,1
6382,6.9,Prime.Video,1
6383,6.2,Prime.Video,1
6384,6.6,Prime.Video,1
6385,6.4,Prime.Video,1
6386,6.2,Prime.Video,1
6387,6.9,Prime.Video,1
6388,7,Prime.Video,1
6389,7.2,Prime.Video,1
6390,7.3,Prime.Video,1
6391,6.2,Prime.Video,1
6392,7.4,Prime.Video,1
6393,7.7,Prime.Video,1
6394,5.5,Prime.Video,1
6395,6.4,Prime.Video,1
6396,6.9,Prime.Video,1
6397,7.6,Prime.Video,1
6398,6.3,Prime.Video,1
6399,5.5,Prime.Video,1
6400,6.9,Prime.Video,1
6401,4.9,Prime.Video,1
6402,6,Prime.Video,1
6403,7.4,Prime.Video,1
6404,6.4,Prime.Video,1
6405,5.7,Prime.Video,1
6406,6.6,Prime.Video,1
6407,7.1,Prime.Video,1
6408,8,Prime.Video,1
6409,7.2,Prime.Video,1
6410,6.3,Prime.Video,1
6411,7.3,Prime.Video,1
6412,6.6,Prime.Video,1
6413,6.8,Prime.Video,1
6414,5.4,Prime.Video,1
6415,7.1,Prime.Video,1
6416,5.8,Prime.Video,1
6417,7.3,Prime.Video,1
6418,5.6,Prime.Video,1
6419,7.3,Prime.Video,1
6420,5.7,Prime.Video,1
6421,6.2,Prime.Video,1
6422,7.3,Prime.Video,1
6423,6.9,Prime.Video,1
6424,8.1,Prime.Video,1
6425,4.5,Prime.Video,1
6426,6.1,Prime.Video,1
6427,6.7,Prime.Video,1
6428,6.9,Prime.Video,1
6429,6.7,Prime.Video,1
6430,6.8,Prime.Video,1
6431,7.1,Prime.Video,1
6432,6.1,Prime.Video,1
6433,7.9,Prime.Video,1
6434,6.1,Prime.Video,1
6435,6.8,Prime.Video,1
6436,7,Prime.Video,1
6437,6.4,Prime.Video,1
6438,6.5,Prime.Video,1
6439,6.7,Prime.Video,1
6440,7.7,Prime.Video,1
6441,6.2,Prime.Video,1
6442,6.5,Prime.Video,1
6443,4.7,Prime.Video,1
6444,6.3,Prime.Video,1
6445,5.1,Prime.Video,1
6446,5.7,Prime.Video,1
6447,7.2,Prime.Video,1
6448,6.6,Prime.Video,1
6449,6.7,Prime.Video,1
6450,6.4,Prime.Video,1
6451,7.2,Prime.Video,1
6452,5.6,Prime.Video,1
6453,6.2,Prime.Video,1
6454,7.2,Prime.Video,1
6455,8.2,Prime.Video,1
6456,7.8,Prime.Video,1
6457,6.6,Prime.Video,1
6458,7.5,Prime.Video,1
6459,7.7,Prime.Video,1
6460,5.8,Prime.Video,1
6461,5.5,Prime.Video,1
6462,6.7,Prime.Video,1
6463,6.7,Prime.Video,1
6464,6.2,Prime.Video,1
6465,6.8,Prime.Video,1
6466,7.2,Prime.Video,1
6467,5.9,Prime.Video,1
6468,7.3,Prime.Video,1
6469,6.2,Prime.Video,1
6470,5.3,Prime.Video,1
6471,6.1,Prime.Video,1
6472,6.5,Prime.Video,1
6473,6,Prime.Video,1
6474,6.9,Prime.Video,1
6475,6.6,Prime.Video,1
6476,7.2,Prime.Video,1
6477,6.3,Prime.Video,1
6478,7.2,Prime.Video,1
6479,6.2,Prime.Video,1
6480,6.2,Prime.Video,1
6481,5.8,Prime.Video,1
6482,5.5,Prime.Video,1
6483,6.4,Prime.Video,1
6484,6.9,Prime.Video,1
6485,6,Prime.Video,1
6486,6.6,Prime.Video,1
6487,5.4,Prime.Video,1
6488,5.6,Prime.Video,1
6489,5.3,Prime.Video,1
6490,8.1,Prime.Video,1
6491,6.1,Prime.Video,1
6492,6.8,Prime.Video,1
6493,7.3,Prime.Video,1
6494,4.2,Prime.Video,1
6495,6.2,Prime.Video,1
6496,6.8,Prime.Video,1
6497,6.5,Prime.Video,1
6498,6.7,Prime.Video,1
6499,6.2,Prime.Video,1
6500,6.2,Prime.Video,1
6501,6.3,Prime.Video,1
6502,7.4,Prime.Video,1
6503,6.4,Prime.Video,1
6504,6.2,Prime.Video,1
6505,8.1,Prime.Video,1
6506,6.6,Prime.Video,1
6507,7.6,Prime.Video,1
6508,5.6,Prime.Video,1
6509,6.6,Prime.Video,1
6510,5.5,Prime.Video,1
6511,8.5,Prime.Video,1
6512,6.7,Prime.Video,1
6513,7.7,Prime.Video,1
6514,7.1,Prime.Video,1
6515,6.9,Prime.Video,1
6516,6.3,Prime.Video,1
6517,6.8,Prime.Video,1
6518,5.7,Prime.Video,1
6519,6.2,Prime.Video,1
6520,6.6,Prime.Video,1
6521,6.6,Prime.Video,1
6522,7.1,Prime.Video,1
6523,5.5,Prime.Video,1
6524,8.2,Prime.Video,1
6525,5.8,Prime.Video,1
6526,7.3,Prime.Video,1
6527,8.3,Prime.Video,1
6528,6.2,Prime.Video,1
6529,6.4,Prime.Video,1
6530,6.3,Prime.Video,1
6531,6.3,Prime.Video,1
6532,6.7,Prime.Video,1
6533,6.1,Prime.Video,1
6534,6.5,Prime.Video,1
6535,6.5,Prime.Video,1
6536,5.7,Prime.Video,1
6537,8.7,Prime.Video,1
6538,8.1,Prime.Video,1
6539,6.9,Prime.Video,1
6540,6.5,Prime.Video,1
6541,7.2,Prime.Video,1
6542,6.8,Prime.Video,1
6543,6.5,Prime.Video,1
6544,6.3,Prime.Video,1
6545,7.7,Prime.Video,1
6546,6.7,Prime.Video,1
6547,5.5,Prime.Video,1
6548,6.1,Prime.Video,1
6549,6.9,Prime.Video,1
6550,6.2,Prime.Video,1
6551,7.9,Prime.Video,1
6552,6.8,Prime.Video,1
6553,5.2,Prime.Video,1
6554,7.1,Prime.Video,1
6555,6.4,Prime.Video,1
6556,7.2,Prime.Video,1
6557,7.7,Prime.Video,1
6558,6.5,Prime.Video,1
6559,5.8,Prime.Video,1
6560,4,Prime.Video,1
6561,7.6,Prime.Video,1
6562,6.1,Prime.Video,1
6563,6.3,Prime.Video,1
6564,6.5,Prime.Video,1
6565,6.8,Prime.Video,1
6566,8.1,Prime.Video,1
6567,6.3,Prime.Video,1
6568,5.8,Prime.Video,1
6569,5.7,Prime.Video,1
6570,6.8,Prime.Video,1
6571,6.5,Prime.Video,1
6572,6.5,Prime.Video,1
6573,6.9,Prime.Video,1
6574,6.2,Prime.Video,1
6575,6.8,Prime.Video,1
6576,4.8,Prime.Video,1
6577,5.7,Prime.Video,1
6578,7,Prime.Video,1
6579,6.3,Prime.Video,1
6580,5.9,Prime.Video,1
6581,7.3,Prime.Video,1
6582,6.3,Prime.Video,1
6583,7.3,Prime.Video,1
6584,6.5,Prime.Video,1
6585,6,Prime.Video,1
6586,6.4,Prime.Video,1
6587,7.1,Prime.Video,1
6588,6.1,Prime.Video,1
6589,6.4,Prime.Video,1
6590,7.1,Prime.Video,1
6591,6,Prime.Video,1
6592,6.4,Prime.Video,1
6593,6.5,Prime.Video,1
6594,7.5,Prime.Video,1
6595,7.6,Prime.Video,1
6596,6.8,Prime.Video,1
6597,7.5,Prime.Video,1
6598,7.4,Prime.Video,1
6599,7.1,Prime.Video,1
6600,6.1,Prime.Video,1
6601,6.4,Prime.Video,1
6602,6.7,Prime.Video,1
6603,7.4,Prime.Video,1
6604,6.4,Prime.Video,1
6605,7.1,Prime.Video,1
6606,5.6,Prime.Video,1
6607,5.3,Prime.Video,1
6608,5.3,Prime.Video,1
6609,7.3,Prime.Video,1
6610,7.7,Prime.Video,1
6611,8.1,Prime.Video,1
6612,7.5,Prime.Video,1
6613,6.4,Prime.Video,1
6614,6.2,Prime.Video,1
6615,5.5,Prime.Video,1
6616,7.2,Prime.Video,1
6617,7.4,Prime.Video,1
6618,5.5,Prime.Video,1
6619,6.4,Prime.Video,1
6620,5.2,Prime.Video,1
6621,6.1,Prime.Video,1
6622,6.8,Prime.Video,1
6623,6,Prime.Video,1
6624,6.7,Prime.Video,1
6625,7.8,Prime.Video,1
6626,5.7,Prime.Video,1
6627,6.2,Prime.Video,1
6628,6,Prime.Video,1
6629,7,Prime.Video,1
6630,6.9,Prime.Video,1
6631,5.1,Prime.Video,1
6632,5.5,Prime.Video,1
6633,5.3,Prime.Video,1
6634,7,Prime.Video,1
6635,6.3,Prime.Video,1
6636,7.1,Prime.Video,1
6637,5.4,Prime.Video,1
6638,7.9,Prime.Video,1
6639,6.5,Prime.Video,1
6640,5,Prime.Video,1
6641,7.2,Prime.Video,1
6642,5.4,Prime.Video,1
6643,5.8,Prime.Video,1
6644,5.8,Prime.Video,1
6645,6.8,Prime.Video,1
6646,7.1,Prime.Video,1
6647,4.6,Prime.Video,1
6648,8,Prime.Video,1
6649,6,Prime.Video,1
6650,6.5,Prime.Video,1
6651,6.2,Prime.Video,1
6652,7.3,Prime.Video,1
6653,5.2,Prime.Video,1
6654,7.1,Prime.Video,1
6655,5.8,Prime.Video,1
6656,7.5,Prime.Video,1
6657,7.3,Prime.Video,1
6658,7.8,Prime.Video,1
6659,6.3,Prime.Video,1
6660,6.2,Prime.Video,1
6661,5.5,Prime.Video,1
6662,6.8,Prime.Video,1
6663,6.7,Prime.Video,1
6664,7,Prime.Video,1
6665,7.3,Prime.Video,1
6666,6.6,Prime.Video,1
6667,6.3,Prime.Video,1
6668,5.3,Prime.Video,1
6669,7,Prime.Video,1
6670,8.1,Prime.Video,1
6671,6.8,Prime.Video,1
6672,6.4,Prime.Video,1
6673,5.6,Prime.Video,1
6674,6.3,Prime.Video,1
6675,7.5,Prime.Video,1
6676,6.9,Prime.Video,1
6677,8.6,Prime.Video,1
6678,7.9,Prime.Video,1
6679,6.4,Prime.Video,1
6680,7.2,Prime.Video,1
6681,7.1,Prime.Video,1
6682,6,Prime.Video,1
6683,5.8,Prime.Video,1
6684,6.7,Prime.Video,1
6685,8,Prime.Video,1
6686,6.3,Prime.Video,1
6687,7,Prime.Video,1
6688,7,Prime.Video,1
6689,6.4,Prime.Video,1
6690,5.7,Prime.Video,1
6691,7.4,Prime.Video,1
6692,7.7,Prime.Video,1
6693,4.9,Prime.Video,1
6694,7.1,Prime.Video,1
6695,6.1,Prime.Video,1
6696,5.9,Prime.Video,1
6697,5.6,Prime.Video,1
6698,6.5,Prime.Video,1
6699,5.9,Prime.Video,1
6700,5.6,Prime.Video,1
6701,6.8,Prime.Video,1
6702,7.9,Prime.Video,1
6703,5.8,Prime.Video,1
6704,5.6,Prime.Video,1
6705,6.6,Prime.Video,1
6706,6.6,Prime.Video,1
6707,6.1,Prime.Video,1
6708,7.2,Prime.Video,1
6709,7.3,Prime.Video,1
6710,5.8,Prime.Video,1
6711,7.2,Prime.Video,1
6712,7,Prime.Video,1
6713,6.5,Prime.Video,1
6714,5.9,Prime.Video,1
6715,7.4,Prime.Video,1
6716,6,Prime.Video,1
6717,5.2,Prime.Video,1
6718,7.9,Prime.Video,1
6719,6.5,Prime.Video,1
6720,7.7,Prime.Video,1
6721,6.2,Prime.Video,1
6722,6.3,Prime.Video,1
6723,7.5,Prime.Video,1
6724,6.6,Prime.Video,1
6725,6.8,Prime.Video,1
6726,7,Prime.Video,1
6727,6.2,Prime.Video,1
6728,6.7,Prime.Video,1
6729,5.4,Prime.Video,1
6730,5.8,Prime.Video,1
6731,6.2,Prime.Video,1
6732,6,Prime.Video,1
6733,6.8,Prime.Video,1
6734,6.3,Prime.Video,1
6735,5.9,Prime.Video,1
6736,6.7,Prime.Video,1
6737,6.7,Prime.Video,1
6738,5.8,Prime.Video,1
6739,6.1,Prime.Video,1
6740,6.2,Prime.Video,1
6741,5.8,Prime.Video,1
6742,6.2,Prime.Video,1
6743,7.3,Prime.Video,1
6744,6.3,Prime.Video,1
6745,5.6,Prime.Video,1
6746,6.9,Prime.Video,1
6747,6.6,Prime.Video,1
6748,5.3,Prime.Video,1
6749,7.1,Prime.Video,1
6750,6.7,Prime.Video,1
6751,6,Prime.Video,1
6752,6.5,Prime.Video,1
6753,5.8,Prime.Video,1
6754,6.4,Prime.Video,1
6755,7.1,Prime.Video,1
6756,6.5,Prime.Video,1
6757,6.5,Prime.Video,1
6758,6.6,Prime.Video,1
6759,5.7,Prime.Video,1
6760,5.9,Prime.Video,1
6761,7.1,Prime.Video,1
6762,7.8,Prime.Video,1
6763,7.9,Prime.Video,1
6764,4.1,Prime.Video,1
6765,3.3,Prime.Video,1
6766,6.6,Prime.Video,1
6767,6.1,Prime.Video,1
6768,6.7,Prime.Video,1
6769,7.8,Prime.Video,1
6770,5.9,Prime.Video,1
6771,4.7,Prime.Video,1
6772,6.1,Prime.Video,1
6773,5.5,Prime.Video,1
6774,8.6,Prime.Video,1
6775,6.4,Prime.Video,1
6776,6.5,Prime.Video,1
6777,5.8,Prime.Video,1
6778,6.3,Prime.Video,1
6779,6.6,Prime.Video,1
6780,6.1,Prime.Video,1
6781,5.5,Prime.Video,1
6782,7.6,Prime.Video,1
6783,7.5,Prime.Video,1
6784,6.1,Prime.Video,1
6785,8.3,Prime.Video,1
6786,5.8,Prime.Video,1
6787,6.5,Prime.Video,1
6788,6.5,Prime.Video,1
6789,7.4,Prime.Video,1
6790,6.3,Prime.Video,1
6791,7.5,Prime.Video,1
6792,6.7,Prime.Video,1
6793,6.4,Prime.Video,1
6794,7,Prime.Video,1
6795,5.6,Prime.Video,1
6796,7.6,Prime.Video,1
6797,5.7,Prime.Video,1
6798,7.4,Prime.Video,1
6799,7.4,Prime.Video,1
6800,5.8,Prime.Video,1
6801,5.6,Prime.Video,1
6802,6.8,Prime.Video,1
6803,6.2,Prime.Video,1
6804,7,Prime.Video,1
6805,7.1,Prime.Video,1
6806,5.9,Prime.Video,1
6807,6.2,Prime.Video,1
6808,6.3,Prime.Video,1
6809,7.3,Prime.Video,1
6810,5.9,Prime.Video,1
6811,8.4,Prime.Video,1
6812,5.8,Prime.Video,1
6813,5.5,Prime.Video,1
6814,7,Prime.Video,1
6815,5.8,Prime.Video,1
6816,6.1,Prime.Video,1
6817,6.4,Prime.Video,1
6818,7.6,Prime.Video,1
6819,5.6,Prime.Video,1
6820,6.8,Prime.Video,1
6821,6.7,Prime.Video,1
6822,5.9,Prime.Video,1
6823,7.5,Prime.Video,1
6824,6.4,Prime.Video,1
6825,7.8,Prime.Video,1
6826,6.5,Prime.Video,1
6827,7.1,Prime.Video,1
6828,6,Prime.Video,1
6829,7.8,Prime.Video,1
6830,5.8,Prime.Video,1
6831,6.7,Prime.Video,1
6832,5.9,Prime.Video,1
6833,6.8,Prime.Video,1
6834,6.1,Prime.Video,1
6835,5.4,Prime.Video,1
6836,5.6,Prime.Video,1
6837,6.5,Prime.Video,1
6838,6.2,Prime.Video,1
6839,7,Prime.Video,1
6840,5.8,Prime.Video,1
6841,6.6,Prime.Video,1
6842,7.5,Prime.Video,1
6843,4.7,Prime.Video,1
6844,6.6,Prime.Video,1
6845,6.3,Prime.Video,1
6846,5.1,Prime.Video,1
6847,6.8,Prime.Video,1
6848,6.5,Prime.Video,1
